easting,northing,elev,conductivity
805753.3,7028505.5,426.1,53.82131
805753.3,7028505.5,412.2,35.17411
805753.3,7028505.5,396.4,29.11208
805753.3,7028505.5,378.4,28.04262
805753.3,7028505.5,357.9,30.845159999999996
805753.3,7028505.5,334.6,37.48126
805753.3,7028505.5,308.1,53.16321
805753.3,7028505.5,278.0,81.36697
805753.3,7028505.5,243.7,118.89193
805753.3,7028505.5,204.7,143.82281
805753.3,7028505.5,160.3,
805753.3,7028505.5,109.8,
805753.3,7028505.5,52.3,
805753.3,7028505.5,-13.1,
805753.3,7028505.5,-87.6,
805754.2,7028546.5,512.3,32.02049
805754.2,7028546.5,510.3,34.44712
805754.2,7028546.5,508.0,42.105259999999994
805754.2,7028546.5,505.4,54.7046
805754.2,7028546.5,502.5,68.11989
805754.2,7028546.5,499.1,75.64296999999998
805754.2,7028546.5,495.3,78.24726
805754.2,7028546.5,491.0,80.12821
805754.2,7028546.5,486.1,83.19468
805754.2,7028546.5,480.5,93.28358
805754.2,7028546.5,474.1,125.61236000000001
805754.2,7028546.5,466.8,204.03999
805754.2,7028546.5,458.5,273.59781
805754.2,7028546.5,449.1,224.01434
805754.2,7028546.5,438.4,104.07993
805754.2,7028546.5,426.2,50.99439
805754.2,7028546.5,412.3,31.0559
805754.2,7028546.5,396.5,24.23655
805754.2,7028546.5,378.5,22.71179
805754.2,7028546.5,358.0,24.67308
805754.2,7028546.5,334.7,30.06615
805754.2,7028546.5,308.2,43.802009999999996
805754.2,7028546.5,278.1,72.56894
805754.2,7028546.5,243.8,121.28563
805754.2,7028546.5,204.8,163.34531
805754.2,7028546.5,160.4,157.65411
805754.2,7028546.5,109.9,
805754.2,7028546.5,52.4,
805754.2,7028546.5,-13.0,
805754.2,7028546.5,-87.5,
805755.3,7028587.1,512.5,31.89793
805755.3,7028587.1,510.5,34.9162
805755.3,7028587.1,508.2,42.49894000000001
805755.3,7028587.1,505.6,54.85464
805755.3,7028587.1,502.7,67.84261
805755.3,7028587.1,499.3,74.8503
805755.3,7028587.1,495.5,77.39938000000002
805755.3,7028587.1,491.2,79.8722
805755.3,7028587.1,486.3,83.54219
805755.3,7028587.1,480.7,92.59259
805755.3,7028587.1,474.3,120.23566000000001
805755.3,7028587.1,467.0,187.96992
805755.3,7028587.1,458.7,280.66236000000004
805755.3,7028587.1,449.3,231.96473999999998
805755.3,7028587.1,438.6,109.27767
805755.3,7028587.1,426.4,50.27652
805755.3,7028587.1,412.5,28.661509999999996
805755.3,7028587.1,396.7,21.24044
805755.3,7028587.1,378.7,19.46661
805755.3,7028587.1,358.2,22.06531
805755.3,7028587.1,334.9,25.54278
805755.3,7028587.1,308.4,37.92188
805755.3,7028587.1,278.3,66.5779
805755.3,7028587.1,244.0,122.57906000000001
805755.3,7028587.1,205.0,179.05103
805755.3,7028587.1,160.6,173.37032
805755.3,7028587.1,110.1,
805755.3,7028587.1,52.6,
805755.3,7028587.1,-12.8,
805755.3,7028587.1,-87.3,
805756.2,7028627.4,512.7,30.797659999999997
805756.2,7028627.4,510.7,34.01361
805756.2,7028627.4,508.4,41.54549
805756.2,7028627.4,505.8,54.02485
805756.2,7028627.4,502.9,67.38544
805756.2,7028627.4,499.5,74.12898
805756.2,7028627.4,495.7,75.75758
805756.2,7028627.4,491.4,78.06401
805756.2,7028627.4,486.5,82.71299
805756.2,7028627.4,480.9,92.50694
805756.2,7028627.4,474.5,118.10558999999999
805756.2,7028627.4,467.2,178.76296000000005
805756.2,7028627.4,458.9,261.16479
805756.2,7028627.4,449.5,247.40228
805756.2,7028627.4,438.8,122.05541000000001
805756.2,7028627.4,426.6,52.16484000000001
805756.2,7028627.4,412.7,27.95639000000001
805756.2,7028627.4,396.9,19.88467
805756.2,7028627.4,378.9,17.84121
805756.2,7028627.4,358.4,19.271539999999998
805756.2,7028627.4,335.1,23.18572
805756.2,7028627.4,308.6,34.9284
805756.2,7028627.4,278.5,63.29114000000001
805756.2,7028627.4,244.2,121.49192
805756.2,7028627.4,205.2,183.31806
805756.2,7028627.4,160.8,
805756.2,7028627.4,110.3,
805756.2,7028627.4,52.8,
805756.2,7028627.4,-12.6,
805756.2,7028627.4,-87.1,
805756.5,7028667.7,512.7,28.628690000000002
805756.5,7028667.7,510.7,31.756109999999996
805756.5,7028667.7,508.4,39.03201
805756.5,7028667.7,505.8,51.54639
805756.5,7028667.7,502.9,65.96306
805756.5,7028667.7,499.5,73.69197
805756.5,7028667.7,495.7,74.73841999999998
805756.5,7028667.7,491.4,76.4526
805756.5,7028667.7,486.5,81.96721
805756.5,7028667.7,480.9,93.10987
805756.5,7028667.7,474.5,117.4812
805756.5,7028667.7,467.2,170.1838
805756.5,7028667.7,458.9,236.91067999999999
805756.5,7028667.7,449.5,260.21337
805756.5,7028667.7,438.8,137.40038
805756.5,7028667.7,426.6,55.27916
805756.5,7028667.7,412.7,28.208740000000002
805756.5,7028667.7,396.9,19.516
805756.5,7028667.7,378.9,17.289070000000002
805756.5,7028667.7,358.4,18.82176
805756.5,7028667.7,335.1,22.192629999999998
805756.5,7028667.7,308.6,33.67003
805756.5,7028667.7,278.5,61.95786999999999
805756.5,7028667.7,244.2,119.81788
805756.5,7028667.7,205.2,180.5706
805756.5,7028667.7,160.8,
805756.5,7028667.7,110.3,
805756.5,7028667.7,52.8,
805756.5,7028667.7,-12.6,
805756.5,7028667.7,-87.1,
805756.3,7028708.3,512.8,25.28445
805756.3,7028708.3,510.8,27.99552000000001
805756.3,7028708.3,508.5,34.530390000000004
805756.3,7028708.3,505.9,46.51163
805756.3,7028708.3,503.0,62.34414
805756.3,7028708.3,499.6,73.6377
805756.3,7028708.3,495.8,76.1035
805756.3,7028708.3,491.5,77.101
805756.3,7028708.3,486.6,81.96721
805756.3,7028708.3,481.0,91.99632
805756.3,7028708.3,474.6,111.42061000000001
805756.3,7028708.3,467.3,154.29718
805756.3,7028708.3,459.0,255.8199
805756.3,7028708.3,449.6,251.19317
805756.3,7028708.3,438.9,145.09576
805756.3,7028708.3,426.7,57.50431
805756.3,7028708.3,412.8,28.6123
805756.3,7028708.3,397.0,19.5733
805756.3,7028708.3,379.0,17.19099
805756.3,7028708.3,358.5,19.305020000000006
805756.3,7028708.3,335.2,21.710810000000002
805756.3,7028708.3,308.7,32.88392
805756.3,7028708.3,278.6,60.67961
805756.3,7028708.3,244.3,116.69973
805756.3,7028708.3,205.3,175.13135
805756.3,7028708.3,160.9,
805756.3,7028708.3,110.4,
805756.3,7028708.3,52.9,
805756.3,7028708.3,-12.5,
805756.3,7028708.3,-87.0,
805756.0,7028749.4,512.9,22.72211
805756.0,7028749.4,510.9,25.13194
805756.0,7028749.4,508.6,31.17207
805756.0,7028749.4,506.0,42.8449
805756.0,7028749.4,503.1,59.737159999999996
805756.0,7028749.4,499.7,73.36757
805756.0,7028749.4,495.9,76.39419000000002
805756.0,7028749.4,491.6,76.62835
805756.0,7028749.4,486.7,81.23477
805756.0,7028749.4,481.1,91.99632
805756.0,7028749.4,474.7,112.82861000000001
805756.0,7028749.4,467.4,157.65411
805756.0,7028749.4,459.1,241.955
805756.0,7028749.4,449.7,263.01946
805756.0,7028749.4,439.0,141.70327
805756.0,7028749.4,426.8,56.05381
805756.0,7028749.4,412.9,28.026909999999997
805756.0,7028749.4,397.1,19.364829999999998
805756.0,7028749.4,379.1,16.81803
805756.0,7028749.4,358.6,18.23487
805756.0,7028749.4,335.3,21.02165
805756.0,7028749.4,308.8,31.746029999999998
805756.0,7028749.4,278.7,58.61665
805756.0,7028749.4,244.4,113.26311000000001
805756.0,7028749.4,205.4,172.26529
805756.0,7028749.4,161.0,
805756.0,7028749.4,110.5,
805756.0,7028749.4,53.0,
805756.0,7028749.4,-12.4,
805756.0,7028749.4,-86.9,
805755.8,7028791.0,513.0,22.48707000000001
805755.8,7028791.0,511.0,24.87562
805755.8,7028791.0,508.7,30.97893
805755.8,7028791.0,506.1,42.992259999999995
805755.8,7028791.0,503.2,60.53269
805755.8,7028791.0,499.8,73.9645
805755.8,7028791.0,496.0,75.87253
805755.8,7028791.0,491.7,75.3012
805755.8,7028791.0,486.8,79.74481999999998
805755.8,7028791.0,481.2,90.99181
805755.8,7028791.0,474.8,114.69205
805755.8,7028791.0,467.5,167.00066999999999
805755.8,7028791.0,459.2,253.29281
805755.8,7028791.0,449.8,249.19012999999998
805755.8,7028791.0,439.1,128.74983999999998
805755.8,7028791.0,426.9,52.11047
805755.8,7028791.0,413.0,26.85285
805755.8,7028791.0,397.2,19.29757
805755.8,7028791.0,379.2,16.52893
805755.8,7028791.0,358.7,18.26484
805755.8,7028791.0,335.4,20.234720000000006
805755.8,7028791.0,308.9,30.165909999999997
805755.8,7028791.0,278.8,55.37099
805755.8,7028791.0,244.5,107.96803999999999
805755.8,7028791.0,205.5,169.66407
805755.8,7028791.0,161.1,
805755.8,7028791.0,110.6,
805755.8,7028791.0,53.1,
805755.8,7028791.0,-12.3,
805755.8,7028791.0,-86.8,
805755.6,7028832.7,513.1,23.45766
805755.6,7028832.7,511.1,25.93361
805755.6,7028832.7,508.8,32.25806
805755.6,7028832.7,506.2,44.48399000000001
805755.6,7028832.7,503.3,61.69031
805755.6,7028832.7,499.9,73.85524000000002
805755.6,7028832.7,496.1,75.5287
805755.6,7028832.7,491.8,75.41478000000002
805755.6,7028832.7,486.9,79.80846
805755.6,7028832.7,481.3,90.7441
805755.6,7028832.7,474.9,115.99582
805755.6,7028832.7,467.6,174.97813
805755.6,7028832.7,459.3,257.00334
805755.6,7028832.7,449.9,242.83632999999998
805755.6,7028832.7,439.2,111.25946
805755.6,7028832.7,427.0,47.28132
805755.6,7028832.7,413.1,25.56891
805755.6,7028832.7,397.3,19.9561
805755.6,7028832.7,379.3,16.37197
805755.6,7028832.7,358.8,18.28154
805755.6,7028832.7,335.5,19.61169
805755.6,7028832.7,309.0,28.7687
805755.6,7028832.7,278.9,52.19207
805755.6,7028832.7,244.6,102.40655
805755.6,7028832.7,205.6,166.77785
805755.6,7028832.7,161.2,
805755.6,7028832.7,110.7,
805755.6,7028832.7,53.2,
805755.6,7028832.7,-12.2,
805755.6,7028832.7,-86.7,
805755.6,7028874.2,513.0,25.680529999999997
805755.6,7028874.2,511.0,28.6123
805755.6,7028874.2,508.7,35.68879000000001
805755.6,7028874.2,506.1,48.59086
805755.6,7028874.2,503.2,64.89293
805755.6,7028874.2,499.8,74.46016
805755.6,7028874.2,496.0,75.5287
805755.6,7028874.2,491.7,76.4526
805755.6,7028874.2,486.8,81.43321999999998
805755.6,7028874.2,481.2,92.67841
805755.6,7028874.2,474.8,119.90408000000001
805755.6,7028874.2,467.5,183.95879
805755.6,7028874.2,459.2,276.09056
805755.6,7028874.2,449.8,210.65936000000002
805755.6,7028874.2,439.1,94.78673
805755.6,7028874.2,426.9,43.19654
805755.6,7028874.2,413.0,24.53988
805755.6,7028874.2,397.2,18.93581
805755.6,7028874.2,379.2,16.4582
805755.6,7028874.2,358.7,17.790429999999994
805755.6,7028874.2,335.4,19.252979999999997
805755.6,7028874.2,308.9,27.82415
805755.6,7028874.2,278.8,49.60317
805755.6,7028874.2,244.5,96.5251
805755.6,7028874.2,205.5,160.7717
805755.6,7028874.2,161.1,
805755.6,7028874.2,110.6,
805755.6,7028874.2,53.1,
805755.6,7028874.2,-12.3,
805755.6,7028874.2,-86.8,
805755.6,7028915.6,512.7,27.01243
805755.6,7028915.6,510.7,30.211479999999998
805755.6,7028915.6,508.4,37.83579
805755.6,7028915.6,505.8,51.20328
805755.6,7028915.6,502.9,67.2043
805755.6,7028915.6,499.5,76.21951
805755.6,7028915.6,495.7,77.63975
805755.6,7028915.6,491.4,78.9266
805755.6,7028915.6,486.5,83.47245
805755.6,7028915.6,480.9,94.69697
805755.6,7028915.6,474.5,124.31626000000001
805755.6,7028915.6,467.2,191.97543000000002
805755.6,7028915.6,458.9,280.89887999999996
805755.6,7028915.6,449.5,181.32366000000002
805755.6,7028915.6,438.8,83.33333
805755.6,7028915.6,426.6,40.19293
805755.6,7028915.6,412.7,23.747329999999998
805755.6,7028915.6,396.9,18.84659
805755.6,7028915.6,378.9,16.59751
805755.6,7028915.6,358.4,17.6398
805755.6,7028915.6,335.1,18.98614
805755.6,7028915.6,308.6,27.24053
805755.6,7028915.6,278.5,48.146359999999994
805755.6,7028915.6,244.2,93.28358
805755.6,7028915.6,205.2,157.50512
805755.6,7028915.6,160.8,182.71515
805755.6,7028915.6,110.3,
805755.6,7028915.6,52.8,
805755.6,7028915.6,-12.6,
805755.6,7028915.6,-87.1,
805755.4,7028956.9,512.4,27.01243
805755.4,7028956.9,510.4,30.24803
805755.4,7028956.9,508.1,38.06624
805755.4,7028956.9,505.5,52.02914000000001
805755.4,7028956.9,502.6,69.58941999999999
805755.4,7028956.9,499.2,80.77544
805755.4,7028956.9,495.4,82.57638
805755.4,7028956.9,491.1,82.37232
805755.4,7028956.9,486.2,84.81764
805755.4,7028956.9,480.6,95.41985
805755.4,7028956.9,474.2,127.74655
805755.4,7028956.9,466.9,198.96538
805755.4,7028956.9,458.6,258.26446
805755.4,7028956.9,449.2,173.91304
805755.4,7028956.9,438.5,80.12821
805755.4,7028956.9,426.3,38.72967
805755.4,7028956.9,412.4,23.07337
805755.4,7028956.9,396.6,17.605629999999994
805755.4,7028956.9,378.6,16.31854
805755.4,7028956.9,358.1,16.493489999999998
805755.4,7028956.9,334.8,18.40265
805755.4,7028956.9,308.3,26.53224
805755.4,7028956.9,278.2,47.08098
805755.4,7028956.9,243.9,92.08103
805755.4,7028956.9,204.9,158.10277
805755.4,7028956.9,160.5,185.87361
805755.4,7028956.9,110.0,
805755.4,7028956.9,52.5,
805755.4,7028956.9,-12.9,
805755.4,7028956.9,-87.4,
805755.2,7028998.2,512.3,26.65956
805755.2,7028998.2,510.3,29.779629999999997
805755.2,7028998.2,508.0,37.57986
805755.2,7028998.2,505.4,52.00208
805755.2,7028998.2,502.5,71.42857
805755.2,7028998.2,499.1,85.17888
805755.2,7028998.2,495.3,87.48906
805755.2,7028998.2,491.0,85.6898
805755.2,7028998.2,486.1,85.76329
805755.2,7028998.2,480.5,93.37068000000001
805755.2,7028998.2,474.1,120.9775
805755.2,7028998.2,466.8,185.77002
805755.2,7028998.2,458.5,258.13113
805755.2,7028998.2,449.1,177.58835
805755.2,7028998.2,438.4,79.80846
805755.2,7028998.2,426.2,37.00962
805755.2,7028998.2,412.3,21.68727
805755.2,7028998.2,396.5,17.68972
805755.2,7028998.2,378.5,14.854429999999999
805755.2,7028998.2,358.0,14.808229999999998
805755.2,7028998.2,334.7,17.10864
805755.2,7028998.2,308.2,25.20797
805755.2,7028998.2,278.1,46.1042
805755.2,7028998.2,243.8,94.78673
805755.2,7028998.2,204.8,171.11567
805755.2,7028998.2,160.4,
805755.2,7028998.2,109.9,
805755.2,7028998.2,52.4,
805755.2,7028998.2,-13.0,
805755.2,7028998.2,-87.5,
805754.8,7029039.5,512.3,27.01243
805754.8,7029039.5,510.3,30.012
805754.8,7029039.5,508.0,37.60812
805754.8,7029039.5,505.4,51.67959000000001
805754.8,7029039.5,502.5,70.77141
805754.8,7029039.5,499.1,84.88964
805754.8,7029039.5,495.3,88.49558
805754.8,7029039.5,491.0,87.79630999999998
805754.8,7029039.5,486.1,87.41259000000002
805754.8,7029039.5,480.5,92.42144
805754.8,7029039.5,474.1,114.87651000000001
805754.8,7029039.5,466.8,173.94329
805754.8,7029039.5,458.5,243.19066
805754.8,7029039.5,449.1,196.88915
805754.8,7029039.5,438.4,82.64463
805754.8,7029039.5,426.2,35.47357
805754.8,7029039.5,412.3,20.08435
805754.8,7029039.5,396.5,16.26281
805754.8,7029039.5,378.5,13.29964
805754.8,7029039.5,358.0,13.30318
805754.8,7029039.5,334.7,15.84786
805754.8,7029039.5,308.2,23.998079999999998
805754.8,7029039.5,278.1,45.641259999999996
805754.8,7029039.5,243.8,99.60159
805754.8,7029039.5,204.8,189.25056999999998
805754.8,7029039.5,160.4,
805754.8,7029039.5,109.9,
805754.8,7029039.5,52.4,
805754.8,7029039.5,-13.0,
805754.8,7029039.5,-87.5,
805754.2,7029080.9,512.4,28.28854
805754.2,7029080.9,510.4,31.15265
805754.2,7029080.9,508.1,38.40246
805754.2,7029080.9,505.5,51.38746
805754.2,7029080.9,502.6,68.11989
805754.2,7029080.9,499.2,80.84074
805754.2,7029080.9,495.4,86.50519
805754.2,7029080.9,491.1,89.3655
805754.2,7029080.9,486.2,90.41591
805754.2,7029080.9,480.6,92.85051
805754.2,7029080.9,474.2,108.38933
805754.2,7029080.9,466.9,156.59255
805754.2,7029080.9,458.6,255.4931
805754.2,7029080.9,449.2,201.28824
805754.2,7029080.9,438.5,83.89262
805754.2,7029080.9,426.3,34.21143
805754.2,7029080.9,412.4,18.78993
805754.2,7029080.9,396.6,14.511679999999998
805754.2,7029080.9,378.6,12.23391
805754.2,7029080.9,358.1,12.35025
805754.2,7029080.9,334.8,15.005999999999998
805754.2,7029080.9,308.3,23.26664
805754.2,7029080.9,278.2,45.724740000000004
805754.2,7029080.9,243.9,104.21009000000001
805754.2,7029080.9,204.9,203.74898000000002
805754.2,7029080.9,160.5,231.5887
805754.2,7029080.9,110.0,
805754.2,7029080.9,52.5,
805754.2,7029080.9,-12.9,
805754.2,7029080.9,-87.4,
805753.7,7029122.6,512.5,30.10235
805753.7,7029122.6,510.5,32.840720000000005
805753.7,7029122.6,508.2,39.82477
805753.7,7029122.6,505.6,51.86722
805753.7,7029122.6,502.7,66.44518000000001
805753.7,7029122.6,499.3,77.22008000000002
805753.7,7029122.6,495.5,83.61204000000002
805753.7,7029122.6,491.2,89.0472
805753.7,7029122.6,486.3,92.08103
805753.7,7029122.6,480.7,94.33962
805753.7,7029122.6,474.3,108.2837
805753.7,7029122.6,467.0,154.1307
805753.7,7029122.6,458.7,229.93792000000002
805753.7,7029122.6,449.3,222.27162
805753.7,7029122.6,438.6,87.64242
805753.7,7029122.6,426.4,33.31113
805753.7,7029122.6,412.5,17.86671
805753.7,7029122.6,396.7,14.475970000000002
805753.7,7029122.6,378.7,11.53536
805753.7,7029122.6,358.2,11.73709
805753.7,7029122.6,334.9,14.41753
805753.7,7029122.6,308.4,22.76867
805753.7,7029122.6,278.3,45.97701
805753.7,7029122.6,244.0,108.15488
805753.7,7029122.6,205.0,214.40822999999997
805753.7,7029122.6,160.6,241.19633
805753.7,7029122.6,110.1,
805753.7,7029122.6,52.6,
805753.7,7029122.6,-12.8,
805753.7,7029122.6,-87.3,
805753.5,7029164.7,512.7,32.37294
805753.5,7029164.7,510.7,34.74635
805753.5,7029164.7,508.4,41.28819
805753.5,7029164.7,505.8,52.35602
805753.5,7029164.7,502.9,65.40222
805753.5,7029164.7,499.5,75.24454
805753.5,7029164.7,495.7,82.30453
805753.5,7029164.7,491.4,89.28571
805753.5,7029164.7,486.5,93.19664
805753.5,7029164.7,480.9,94.51796
805753.5,7029164.7,474.5,106.12331999999999
805753.5,7029164.7,467.2,147.73231
805753.5,7029164.7,458.9,225.07315
805753.5,7029164.7,449.5,229.56841
805753.5,7029164.7,438.8,85.47009
805753.5,7029164.7,426.6,31.71583
805753.5,7029164.7,412.7,16.77852
805753.5,7029164.7,396.9,13.06677
805753.5,7029164.7,378.9,10.75384
805753.5,7029164.7,358.4,11.06195
805753.5,7029164.7,335.1,13.728720000000001
805753.5,7029164.7,308.6,21.99252000000001
805753.5,7029164.7,278.5,45.53734
805753.5,7029164.7,244.2,111.25946
805753.5,7029164.7,205.2,225.93764
805753.5,7029164.7,160.8,252.58903999999998
805753.5,7029164.7,110.3,
805753.5,7029164.7,52.8,
805753.5,7029164.7,-12.6,
805753.5,7029164.7,-87.1,
805753.5,7029207.2,512.9,37.52345
805753.5,7029207.2,510.9,39.651070000000004
805753.5,7029207.2,508.6,45.45455
805753.5,7029207.2,506.0,54.288819999999994
805753.5,7029207.2,503.1,63.57279000000001
805753.5,7029207.2,499.7,71.22507
805753.5,7029207.2,495.9,79.61783
805753.5,7029207.2,491.6,89.52551
805753.5,7029207.2,486.7,94.69697
805753.5,7029207.2,481.1,95.41985
805753.5,7029207.2,474.7,105.96588
805753.5,7029207.2,467.4,145.94279
805753.5,7029207.2,459.1,220.89684
805753.5,7029207.2,449.7,238.72046
805753.5,7029207.2,439.0,79.2393
805753.5,7029207.2,426.8,29.446409999999997
805753.5,7029207.2,412.9,15.61524
805753.5,7029207.2,397.1,12.42545
805753.5,7029207.2,379.1,10.08268
805753.5,7029207.2,358.6,10.46901
805753.5,7029207.2,335.3,13.06677
805753.5,7029207.2,308.8,21.21341
805753.5,7029207.2,278.7,45.167120000000004
805753.5,7029207.2,244.4,115.35356000000002
805753.5,7029207.2,205.4,230.89356
805753.5,7029207.2,161.0,259.94281
805753.5,7029207.2,110.5,
805753.5,7029207.2,53.0,
805753.5,7029207.2,-12.4,
805753.5,7029207.2,-86.9,
805753.7,7029249.9,513.0,44.56328
805753.7,7029249.9,511.0,46.77268
805753.7,7029249.9,508.7,51.97505
805753.7,7029249.9,506.1,58.89281999999999
805753.7,7029249.9,503.2,65.48788
805753.7,7029249.9,499.8,71.89073
805753.7,7029249.9,496.0,81.03728000000002
805753.7,7029249.9,491.7,91.24088
805753.7,7029249.9,486.8,95.05703000000001
805753.7,7029249.9,481.2,95.41985
805753.7,7029249.9,474.8,108.68383999999999
805753.7,7029249.9,467.5,155.86035
805753.7,7029249.9,459.2,242.01355
805753.7,7029249.9,449.8,214.82277000000002
805753.7,7029249.9,439.1,72.67442
805753.7,7029249.9,426.9,27.11497
805753.7,7029249.9,413.0,14.45713
805753.7,7029249.9,397.2,11.65773
805753.7,7029249.9,379.2,9.5057
805753.7,7029249.9,358.7,9.87167
805753.7,7029249.9,335.4,12.38083
805753.7,7029249.9,308.9,20.333470000000002
805753.7,7029249.9,278.8,44.464209999999994
805753.7,7029249.9,244.5,119.96161000000001
805753.7,7029249.9,205.5,257.99793999999997
805753.7,7029249.9,161.1,257.86487999999997
805753.7,7029249.9,110.6,
805753.7,7029249.9,53.1,
805753.7,7029249.9,-12.3,
805753.7,7029249.9,-86.8,
805753.9,7029292.1,513.2,47.30369
805753.9,7029292.1,511.2,49.55401
805753.9,7029292.1,508.9,53.96654
805753.9,7029292.1,506.3,59.59476
805753.9,7029292.1,503.4,65.65988
805753.9,7029292.1,500.0,72.83321
805753.9,7029292.1,496.2,82.57638
805753.9,7029292.1,491.9,91.3242
805753.9,7029292.1,487.0,92.9368
805753.9,7029292.1,481.4,93.63296
805753.9,7029292.1,475.0,109.9868
805753.9,7029292.1,467.7,164.25756
805753.9,7029292.1,459.4,257.53283999999996
805753.9,7029292.1,450.0,200.4008
805753.9,7029292.1,439.3,66.75567
805753.9,7029292.1,427.1,25.13826
805753.9,7029292.1,413.2,13.4662
805753.9,7029292.1,397.4,10.99747
805753.9,7029292.1,379.4,9.04159
805753.9,7029292.1,358.9,9.30233
805753.9,7029292.1,335.6,11.66997
805753.9,7029292.1,309.1,19.23447
805753.9,7029292.1,279.0,42.73504000000001
805753.9,7029292.1,244.7,120.88975
805753.9,7029292.1,205.7,278.62914
805753.9,7029292.1,161.3,
805753.9,7029292.1,110.8,
805753.9,7029292.1,53.3,
805753.9,7029292.1,-12.1,
805753.9,7029292.1,-86.6,
805754.1,7029333.8,513.3,43.99472
805754.1,7029333.8,511.3,46.31774
805754.1,7029333.8,509.0,50.9684
805754.1,7029333.8,506.4,57.90388000000001
805754.1,7029333.8,503.5,66.5779
805754.1,7029333.8,500.1,76.16145999999998
805754.1,7029333.8,496.3,85.61644
805754.1,7029333.8,492.0,90.82652
805754.1,7029333.8,487.1,90.009
805754.1,7029333.8,481.5,91.3242
805754.1,7029333.8,475.1,110.38746
805754.1,7029333.8,467.8,169.63528
805754.1,7029333.8,459.5,264.55026000000004
805754.1,7029333.8,450.1,192.19681
805754.1,7029333.8,439.4,63.17119
805754.1,7029333.8,427.2,23.88915
805754.1,7029333.8,413.3,12.77139
805754.1,7029333.8,397.5,9.84252
805754.1,7029333.8,379.5,8.795069999999999
805754.1,7029333.8,359.0,8.91266
805754.1,7029333.8,335.7,11.0877
805754.1,7029333.8,309.2,18.19174
805754.1,7029333.8,279.1,40.453070000000004
805754.1,7029333.8,244.8,117.13717
805754.1,7029333.8,205.8,289.85507
805754.1,7029333.8,161.4,
805754.1,7029333.8,110.9,
805754.1,7029333.8,53.4,
805754.1,7029333.8,-12.0,
805754.1,7029333.8,-86.5,
805754.3,7029374.7,513.3,36.04903
805754.3,7029374.7,511.3,37.75009
805754.3,7029374.7,509.0,42.49894000000001
805754.3,7029374.7,506.4,51.072520000000004
805754.3,7029374.7,503.5,63.61323
805754.3,7029374.7,500.1,77.45933000000002
805754.3,7029374.7,496.3,87.0322
805754.3,7029374.7,492.0,88.33922
805754.3,7029374.7,487.1,84.81764
805754.3,7029374.7,481.5,86.2069
805754.3,7029374.7,475.1,106.42827
805754.3,7029374.7,467.8,168.43524
805754.3,7029374.7,459.5,267.66595
805754.3,7029374.7,450.1,195.61815
805754.3,7029374.7,439.4,62.46096
805754.3,7029374.7,427.2,23.29373
805754.3,7029374.7,413.3,12.44245
805754.3,7029374.7,397.5,10.3584
805754.3,7029374.7,379.5,9.0009
805754.3,7029374.7,359.0,8.7184
805754.3,7029374.7,335.7,10.70778
805754.3,7029374.7,309.2,17.41553
805754.3,7029374.7,279.1,38.37299
805754.3,7029374.7,244.8,111.59468999999999
805754.3,7029374.7,205.8,296.64788
805754.3,7029374.7,161.4,
805754.3,7029374.7,110.9,
805754.3,7029374.7,53.4,
805754.3,7029374.7,-12.0,
805754.3,7029374.7,-86.5,
805754.5,7029415.4,513.2,29.23977
805754.5,7029415.4,511.2,30.56235
805754.5,7029415.4,508.9,35.038540000000005
805754.5,7029415.4,506.3,44.09171
805754.5,7029415.4,503.4,59.06675
805754.5,7029415.4,500.0,77.27975
805754.5,7029415.4,496.2,88.26125
805754.5,7029415.4,491.9,86.80556
805754.5,7029415.4,487.0,80.58018
805754.5,7029415.4,481.4,80.97166
805754.5,7029415.4,475.0,99.8004
805754.5,7029415.4,467.7,160.53941
805754.5,7029415.4,459.4,267.59432999999996
805754.5,7029415.4,450.0,210.08402999999998
805754.5,7029415.4,439.3,64.10256
805754.5,7029415.4,427.1,23.137439999999998
805754.5,7029415.4,413.2,12.2549
805754.5,7029415.4,397.4,9.7371
805754.5,7029415.4,379.4,9.930489999999999
805754.5,7029415.4,358.9,8.75657
805754.5,7029415.4,335.6,10.594339999999999
805754.5,7029415.4,309.1,17.06776
805754.5,7029415.4,279.0,37.02332
805754.5,7029415.4,244.7,105.85371
805754.5,7029415.4,205.7,290.69767
805754.5,7029415.4,161.3,281.84893
805754.5,7029415.4,110.8,
805754.5,7029415.4,53.3,
805754.5,7029415.4,-12.1,
805754.5,7029415.4,-86.6,
805754.5,7029456.6,512.9,25.23341
805754.5,7029456.6,510.9,26.63825
805754.5,7029456.6,508.6,30.826140000000002
805754.5,7029456.6,506.0,39.80892
805754.5,7029456.6,503.1,55.71031
805754.5,7029456.6,499.7,77.0416
805754.5,7029456.6,495.9,90.49774000000001
805754.5,7029456.6,491.6,87.95075
805754.5,7029456.6,486.7,79.17656
805754.5,7029456.6,481.1,77.7605
805754.5,7029456.6,474.7,94.16196
805754.5,7029456.6,467.4,151.72205
805754.5,7029456.6,459.1,262.46719
805754.5,7029456.6,449.7,233.4267
805754.5,7029456.6,439.0,67.61325
805754.5,7029456.6,426.8,23.35357
805754.5,7029456.6,412.9,12.31982
805754.5,7029456.6,397.1,9.59693
805754.5,7029456.6,379.1,10.499789999999999
805754.5,7029456.6,358.6,9.066180000000001
805754.5,7029456.6,335.3,10.906310000000001
805754.5,7029456.6,308.8,17.50394
